Дата;Товар;Акция;Выходной;ПроданоСеть;ПоступилоСеть;ОстатокСеть;КоличествоЧеков;КоличествоЧековСеть;День_недели;Месяц;День;Год;Продано;Заказ;Поступило;Остаток;Продано_1д_назад;Поступило_1д_назад;Остаток_1д_назад;КоличествоЧеков_1д_назад;Заказ_1д_назад;Продано_частота_7д;Продано_частота_14д;Продано_частота_21д;Продано_темп_7д;Продано_темп_14д;Продано_темп_21д;ПроданоСеть_1д_назад;ПоступилоСеть_1д_назад;ОстатокСеть_1д_назад;КоличествоЧековСеть_1д_назад;ПроданоСеть_частота_7д;ПроданоСеть_частота_14д;ПроданоСеть_частота_21д;ПроданоСеть_темп_7д;ПроданоСеть_темп_14д;ПроданоСеть_темп_21д;Продажи_7д_вперёд
2024-07-06;N00000001555;0;1;4.0;0;139.0;0.0;3.0;5;7;6;2024;0.0;0.0;2;2.0;1.0;0.0;0.0;0.0;0.0;4.0;7.0;10.0;0.5714285714285714;0.5714285714285714;0.5238095238095238;4.0;0.0;143.0;0.0;7.0;14.0;21.0;3.7142857142857144;4.928571428571429;7.095238095238095;3.0
2024-07-07;N00000001555;0;1;2.0;0;137.0;0.0;2.0;6;7;7;2024;1.0;0.0;0;1.0;0.0;2.0;2.0;2.0;2.0;3.0;6.0;10.0;0.42857142857142855;0.5;0.5238095238095238;4.0;0.0;139.0;2.0;7.0;14.0;21.0;4.0;5.0;6.761904761904762;2.0
2024-07-08;N00000001555;0;0;10.0;0;127.0;0.0;6.0;0;7;8;2024;0.0;0.0;0;1.0;1.0;0.0;1.0;1.0;1.0;4.0;6.0;10.0;0.5714285714285714;0.42857142857142855;0.5238095238095238;2.0;0.0;137.0;1.0;7.0;14.0;21.0;3.5714285714285716;4.928571428571429;6.428571428571429;3.0
2024-07-09;N00000001555;0;0;6.0;0;121.0;0.0;5.0;1;7;9;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;4.0;6.0;10.0;0.5714285714285714;0.42857142857142855;0.5238095238095238;10.0;0.0;127.0;1.0;7.0;14.0;21.0;4.142857142857143;4.5;6.333333333333333;5.0
2024-07-10;N00000001555;0;0;8.0;0;113.0;0.0;5.0;2;7;10;2024;1.0;0.0;0;0.0;0.0;0.0;1.0;1.0;1.0;4.0;6.0;10.0;0.5714285714285714;0.42857142857142855;0.5238095238095238;6.0;0.0;121.0;1.0;7.0;14.0;21.0;4.571428571428571;4.5;5.9523809523809526;4.0
2024-07-11;N00000001555;0;0;7.0;0;106.0;0.0;5.0;3;7;11;2024;0.0;0.0;0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;6.0;10.0;0.5714285714285714;0.42857142857142855;0.5238095238095238;8.0;0.0;113.0;0.0;7.0;14.0;21.0;5.285714285714286;4.857142857142857;6.095238095238095;4.0
2024-07-12;N00000001555;0;0;2.0;0;104.0;0.0;2.0;4;7;12;2024;0.0;6.0;0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;6.0;10.0;0.42857142857142855;0.42857142857142855;0.5238095238095238;7.0;0.0;106.0;0.0;7.0;14.0;21.0;5.857142857142857;4.857142857142857;5.380952380952381;6.0
2024-07-13;N00000001555;0;1;0.0;0;104.0;0.0;0.0;5;7;13;2024;1.0;0.0;6;5.0;0.0;0.0;0.0;0.0;0.0;2.0;6.0;9.0;0.2857142857142857;0.42857142857142855;0.47619047619047616;2.0;0.0;104.0;0.0;7.0;14.0;21.0;5.571428571428571;4.642857142857143;5.142857142857143;6.0
2024-07-14;N00000001555;0;1;0.0;0;104.0;0.0;0.0;6;7;14;2024;0.0;0.0;0;5.0;1.0;6.0;5.0;5.0;5.0;3.0;6.0;9.0;0.42857142857142855;0.42857142857142855;0.47619047619047616;0.0;0.0;104.0;5.0;6.0;13.0;20.0;5.0;4.5;5.0;7.0
2024-07-15;N00000001555;0;0;3.0;0;101.0;0.0;3.0;0;7;15;2024;1.0;0.0;0;4.0;0.0;0.0;5.0;5.0;5.0;2.0;6.0;8.0;0.2857142857142857;0.42857142857142855;0.38095238095238093;0.0;0.0;104.0;5.0;5.0;12.0;19.0;4.714285714285714;4.142857142857143;4.857142857142857;7.0
2024-07-16;N00000001555;0;0;2.0;0;99.0;0.0;2.0;1;7;16;2024;2.0;0.0;0;2.0;1.0;0.0;4.0;4.0;4.0;3.0;7.0;9.0;0.42857142857142855;0.5;0.42857142857142855;3.0;0.0;101.0;4.0;5.0;12.0;19.0;3.7142857142857144;3.9285714285714284;4.238095238095238;5.0
2024-07-17;N00000001555;0;0;0.0;0;99.0;0.0;0.0;2;7;17;2024;0.0;0.0;0;2.0;2.0;0.0;2.0;2.0;2.0;4.0;8.0;10.0;0.7142857142857143;0.6428571428571429;0.5238095238095238;2.0;0.0;99.0;2.0;5.0;12.0;19.0;3.142857142857143;3.857142857142857;4.0476190476190474;5.0
2024-07-18;N00000001555;0;0;2.0;0;97.0;0.0;2.0;3;7;18;2024;0.0;0.0;0;2.0;0.0;0.0;2.0;2.0;2.0;3.0;7.0;9.0;0.5714285714285714;0.5714285714285714;0.47619047619047616;0.0;0.0;99.0;2.0;4.0;11.0;18.0;2.0;3.642857142857143;3.9047619047619047;6.0
2024-07-19;N00000001555;0;0;2.0;0;95.0;0.0;1.0;4;7;19;2024;2.0;4.0;0;0.0;0.0;0.0;2.0;2.0;2.0;3.0;6.0;9.0;0.5714285714285714;0.5;0.47619047619047616;2.0;0.0;97.0;2.0;4.0;11.0;18.0;1.2857142857142858;3.5714285714285716;3.6666666666666665;4.0
2024-07-20;N00000001555;0;1;1.0;0;94.0;0.0;1.0;5;7;20;2024;1.0;0.0;4;3.0;2.0;0.0;0.0;0.0;0.0;4.0;6.0;10.0;0.8571428571428571;0.5714285714285714;0.5714285714285714;2.0;0.0;95.0;0.0;4.0;11.0;18.0;1.2857142857142858;3.4285714285714284;3.5238095238095237;4.0
2024-07-21;N00000001555;0;1;1.0;0;93.0;0.0;1.0;6;7;21;2024;1.0;0.0;0;2.0;1.0;4.0;3.0;3.0;3.0;4.0;7.0;10.0;0.8571428571428571;0.6428571428571429;0.5714285714285714;1.0;0.0;94.0;3.0;5.0;11.0;18.0;1.4285714285714286;3.2142857142857144;3.4761904761904763;3.0
2024-07-22;N00000001555;0;0;13.0;0;80.0;0.0;2.0;0;7;22;2024;1.0;0.0;0;1.0;1.0;0.0;2.0;2.0;2.0;5.0;7.0;11.0;1.0;0.6428571428571429;0.6190476190476191;1.0;0.0;93.0;2.0;6.0;11.0;18.0;1.5714285714285714;3.142857142857143;3.2857142857142856;2.0
2024-07-23;N00000001555;0;0;3.0;0;77.0;0.0;3.0;1;7;23;2024;0.0;0.0;0;1.0;1.0;0.0;1.0;1.0;1.0;5.0;8.0;12.0;1.0;0.7142857142857143;0.6666666666666666;13.0;0.0;80.0;1.0;6.0;11.0;18.0;3.0;3.357142857142857;3.619047619047619;2.0
2024-07-24;N00000001555;0;0;3.0;0;74.0;0.0;1.0;2;7;24;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;4.0;8.0;12.0;0.7142857142857143;0.7142857142857143;0.6666666666666666;3.0;0.0;77.0;1.0;6.0;11.0;18.0;3.142857142857143;3.142857142857143;3.619047619047619;2.0
2024-07-25;N00000001555;0;0;1.0;0;73.0;0.0;1.0;3;7;25;2024;1.0;0.0;0;0.0;0.0;0.0;1.0;1.0;1.0;4.0;7.0;11.0;0.7142857142857143;0.6428571428571429;0.6190476190476191;3.0;0.0;74.0;1.0;7.0;11.0;18.0;3.5714285714285716;2.7857142857142856;3.619047619047619;3.0
2024-07-26;N00000001555;0;0;0.0;0;73.0;0.0;0.0;4;7;26;2024;0.0;4.0;0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;8.0;11.0;0.8571428571428571;0.7142857142857143;0.6190476190476191;1.0;0.0;73.0;0.0;7.0;11.0;18.0;3.4285714285714284;2.357142857142857;3.5238095238095237;4.0
2024-07-27;N00000001555;0;1;1.0;0;72.0;0.0;1.0;5;7;27;2024;1.0;0.0;4;3.0;0.0;0.0;0.0;0.0;0.0;4.0;8.0;10.0;0.5714285714285714;0.7142857142857143;0.5714285714285714;0.0;0.0;73.0;0.0;6.0;10.0;17.0;3.142857142857143;2.2142857142857144;3.3333333333333335;4.0
2024-07-28;N00000001555;0;1;5.0;0;67.0;0.0;4.0;6;7;28;2024;0.0;0.0;0;3.0;1.0;4.0;3.0;3.0;3.0;4.0;8.0;11.0;0.5714285714285714;0.7142857142857143;0.6190476190476191;1.0;0.0;72.0;3.0;6.0;11.0;17.0;3.142857142857143;2.2857142857142856;3.1904761904761907;4.0
2024-07-29;N00000001555;0;0;5.0;0;62.0;0.0;2.0;0;7;29;2024;0.0;0.0;0;3.0;0.0;0.0;3.0;3.0;3.0;3.0;8.0;10.0;0.42857142857142855;0.7142857142857143;0.5714285714285714;5.0;0.0;67.0;3.0;6.0;12.0;17.0;3.7142857142857144;2.642857142857143;3.3333333333333335;5.0
2024-07-30;N00000001555;0;0;2.0;0;60.0;0.0;2.0;1;7;30;2024;0.0;0.0;0;3.0;0.0;0.0;3.0;3.0;3.0;2.0;7.0;10.0;0.2857142857142857;0.6428571428571429;0.5714285714285714;5.0;0.0;62.0;3.0;6.0;12.0;17.0;2.5714285714285716;2.7857142857142856;3.0952380952380953;5.0
2024-07-31;N00000001555;0;0;1.0;0;59.0;0.0;1.0;2;7;31;2024;0.0;0.0;0;3.0;0.0;0.0;3.0;3.0;3.0;2.0;6.0;10.0;0.2857142857142857;0.5;0.5714285714285714;2.0;0.0;60.0;3.0;6.0;12.0;17.0;2.4285714285714284;2.7857142857142856;2.9047619047619047;5.0
2024-08-01;N00000001555;0;0;2.0;0;57.0;0.0;1.0;3;8;1;2024;2.0;0.0;0;1.0;0.0;0.0;3.0;3.0;3.0;2.0;6.0;9.0;0.2857142857142857;0.5;0.5238095238095238;1.0;0.0;59.0;3.0;6.0;13.0;17.0;2.142857142857143;2.857142857142857;2.5714285714285716;4.0
2024-08-02;N00000001555;0;0;5.0;0;52.0;0.0;5.0;4;8;2;2024;1.0;4.0;0;0.0;2.0;0.0;1.0;1.0;1.0;2.0;7.0;10.0;0.42857142857142855;0.6428571428571429;0.6190476190476191;2.0;0.0;57.0;1.0;6.0;13.0;17.0;2.2857142857142856;2.857142857142857;2.3333333333333335;4.0
2024-08-03;N00000001555;0;1;1.0;0;51.0;0.0;1.0;5;8;3;2024;1.0;0.0;4;3.0;1.0;0.0;0.0;0.0;0.0;3.0;7.0;11.0;0.5714285714285714;0.5714285714285714;0.6666666666666666;5.0;0.0;52.0;0.0;7.0;13.0;17.0;3.0;3.0714285714285716;2.4761904761904763;4.0
2024-08-04;N00000001555;0;1;2.0;0;49.0;0.0;1.0;6;8;4;2024;0.0;0.0;0;3.0;1.0;4.0;3.0;3.0;3.0;3.0;7.0;11.0;0.5714285714285714;0.5714285714285714;0.6666666666666666;1.0;0.0;51.0;3.0;7.0;13.0;18.0;3.0;3.0714285714285716;2.5238095238095237;4.0
2024-08-05;N00000001555;0;0;1.0;0;48.0;0.0;1.0;0;8;5;2024;1.0;0.0;0;2.0;0.0;0.0;3.0;3.0;3.0;3.0;6.0;11.0;0.5714285714285714;0.5;0.6666666666666666;2.0;0.0;49.0;3.0;7.0;13.0;19.0;2.5714285714285716;3.142857142857143;2.619047619047619;3.0
2024-08-06;N00000001555;0;0;3.0;0;45.0;0.0;2.0;1;8;6;2024;0.0;0.0;0;2.0;1.0;0.0;2.0;2.0;2.0;4.0;6.0;11.0;0.7142857142857143;0.5;0.6666666666666666;1.0;0.0;48.0;2.0;7.0;13.0;19.0;2.0;2.2857142857142856;2.5238095238095237;4.0
2024-08-07;N00000001555;0;0;1.0;0;44.0;0.0;1.0;2;8;7;2024;0.0;0.0;0;2.0;0.0;0.0;2.0;2.0;2.0;4.0;6.0;10.0;0.7142857142857143;0.5;0.5714285714285714;3.0;0.0;45.0;2.0;7.0;13.0;19.0;2.142857142857143;2.2857142857142856;2.5714285714285716;4.0
2024-08-08;N00000001555;0;0;0.0;0;44.0;0.0;0.0;3;8;8;2024;1.0;0.0;0;1.0;0.0;0.0;2.0;2.0;2.0;4.0;6.0;10.0;0.7142857142857143;0.5;0.5714285714285714;1.0;0.0;44.0;2.0;7.0;13.0;20.0;2.142857142857143;2.142857142857143;2.619047619047619;4.0
2024-08-09;N00000001555;0;0;2.0;0;42.0;0.0;2.0;4;8;9;2024;1.0;3.0;0;0.0;1.0;0.0;1.0;1.0;1.0;4.0;6.0;11.0;0.5714285714285714;0.5;0.6190476190476191;0.0;0.0;44.0;1.0;6.0;12.0;19.0;1.8571428571428572;2.0714285714285716;2.5238095238095237;3.0
2024-08-10;N00000001555;0;1;3.0;0;39.0;0.0;1.0;5;8;10;2024;1.0;0.0;3;2.0;1.0;0.0;0.0;0.0;0.0;4.0;7.0;11.0;0.5714285714285714;0.5714285714285714;0.5714285714285714;2.0;0.0;42.0;0.0;6.0;13.0;19.0;1.4285714285714286;2.2142857142857144;2.5238095238095237;2.0
2024-08-11;N00000001555;0;1;0.0;0;39.0;0.0;0.0;6;8;11;2024;0.0;0.0;0;2.0;1.0;3.0;2.0;2.0;2.0;4.0;7.0;11.0;0.5714285714285714;0.5714285714285714;0.5714285714285714;3.0;0.0;39.0;2.0;6.0;13.0;19.0;1.7142857142857142;2.357142857142857;2.619047619047619;3.0
2024-08-12;N00000001555;0;0;3.0;0;36.0;0.0;2.0;0;8;12;2024;0.0;0.0;0;2.0;0.0;0.0;2.0;2.0;2.0;4.0;7.0;10.0;0.5714285714285714;0.5714285714285714;0.5238095238095238;0.0;0.0;39.0;2.0;5.0;12.0;18.0;1.4285714285714286;2.0;2.5714285714285716;3.0
2024-08-13;N00000001555;0;0;1.0;0;35.0;0.0;1.0;1;8;13;2024;1.0;0.0;0;1.0;0.0;0.0;2.0;2.0;2.0;3.0;7.0;9.0;0.42857142857142855;0.5714285714285714;0.47619047619047616;3.0;0.0;36.0;2.0;5.0;12.0;18.0;1.7142857142857142;1.8571428571428572;2.0952380952380953;2.0
2024-08-14;N00000001555;0;0;0.0;0;35.0;0.0;0.0;2;8;14;2024;0.0;0.0;0;1.0;1.0;0.0;1.0;1.0;1.0;4.0;8.0;10.0;0.5714285714285714;0.6428571428571429;0.5238095238095238;1.0;0.0;35.0;1.0;5.0;12.0;18.0;1.4285714285714286;1.7857142857142858;2.0;3.0
2024-08-15;N00000001555;0;0;0.0;0;35.0;0.0;0.0;3;8;15;2024;1.0;0.0;0;0.0;0.0;0.0;1.0;1.0;1.0;4.0;8.0;10.0;0.5714285714285714;0.6428571428571429;0.5238095238095238;0.0;0.0;35.0;1.0;4.0;11.0;17.0;1.2857142857142858;1.7142857142857142;1.8571428571428572;2.0
2024-08-16;N00000001555;0;0;0.0;0;35.0;0.0;0.0;4;8;16;2024;0.0;2.0;0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;8.0;10.0;0.5714285714285714;0.5714285714285714;0.5238095238095238;0.0;0.0;35.0;0.0;4.0;10.0;16.0;1.2857142857142858;1.5714285714285714;1.8095238095238095;2.0
2024-08-17;N00000001555;0;1;0.0;0;35.0;0.0;0.0;5;8;17;2024;0.0;0.0;2;2.0;0.0;0.0;0.0;0.0;0.0;3.0;7.0;10.0;0.42857142857142855;0.5;0.5238095238095238;0.0;0.0;35.0;0.0;3.0;9.0;16.0;1.0;1.2142857142857142;1.8095238095238095;2.0
2024-08-18;N00000001555;0;1;0.0;0;34.0;0.0;0.0;6;8;18;2024;1.0;0.0;0;1.0;0.0;2.0;2.0;2.0;2.0;2.0;6.0;9.0;0.2857142857142857;0.42857142857142855;0.47619047619047616;0.0;0.0;35.0;2.0;2.0;8.0;15.0;0.5714285714285714;1.1428571428571428;1.7619047619047619;1.0
2024-08-19;N00000001555;0;0;1.0;0;33.0;0.0;1.0;0;8;19;2024;0.0;0.0;0;1.0;1.0;0.0;1.0;1.0;1.0;3.0;7.0;10.0;0.42857142857142855;0.5;0.5238095238095238;0.0;0.0;34.0;1.0;2.0;7.0;14.0;0.5714285714285714;1.0;1.5238095238095237;2.0
2024-08-20;N00000001555;0;0;2.0;0;31.0;0.0;2.0;1;8;20;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;3.0;6.0;10.0;0.42857142857142855;0.42857142857142855;0.5238095238095238;1.0;0.0;33.0;1.0;2.0;7.0;14.0;0.2857142857142857;1.0;1.3333333333333333;2.0
2024-08-21;N00000001555;0;0;0.0;0;31.0;0.0;0.0;2;8;21;2024;1.0;0.0;0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;6.0;10.0;0.2857142857142857;0.42857142857142855;0.5238095238095238;2.0;0.0;31.0;1.0;2.0;7.0;14.0;0.42857142857142855;0.9285714285714286;1.3333333333333333;1.0
2024-08-22;N00000001555;0;0;2.0;0;29.0;0.0;2.0;3;8;22;2024;0.0;0.0;0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;7.0;11.0;0.42857142857142855;0.5;0.5714285714285714;0.0;0.0;31.0;0.0;2.0;6.0;13.0;0.42857142857142855;0.8571428571428571;1.2857142857142858;1.0
2024-08-23;N00000001555;0;0;2.0;0;27.0;0.0;1.0;4;8;23;2024;0.0;1.0;0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;6.0;10.0;0.2857142857142857;0.42857142857142855;0.47619047619047616;2.0;0.0;29.0;0.0;3.0;7.0;13.0;0.7142857142857143;1.0;1.2857142857142858;1.0
2024-08-24;N00000001555;0;1;0.0;0;27.0;0.0;0.0;5;8;24;2024;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;0.0;2.0;5.0;9.0;0.2857142857142857;0.35714285714285715;0.42857142857142855;2.0;0.0;27.0;0.0;4.0;7.0;13.0;1.0;1.0;1.1428571428571428;1.0
2024-08-25;N00000001555;0;1;1.0;0;26.0;0.0;1.0;6;8;25;2024;0.0;0.0;0;1.0;0.0;1.0;1.0;1.0;1.0;2.0;4.0;8.0;0.2857142857142857;0.2857142857142857;0.38095238095238093;0.0;0.0;27.0;1.0;4.0;6.0;12.0;1.0;0.7857142857142857;1.0952380952380953;1.0
2024-08-26;N00000001555;0;0;0.0;0;26.0;0.0;0.0;0;8;26;2024;1.0;0.0;0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;8.0;0.14285714285714285;0.2857142857142857;0.38095238095238093;1.0;0.0;26.0;1.0;5.0;7.0;12.0;1.1428571428571428;0.8571428571428571;1.0476190476190477;0.0
2024-08-27;N00000001555;0;0;0.0;0;26.0;0.0;0.0;1;8;27;2024;0.0;0.0;0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;5.0;8.0;0.2857142857142857;0.35714285714285715;0.38095238095238093;0.0;0.0;26.0;0.0;4.0;6.0;11.0;1.0;0.6428571428571429;1.0;0.0
2024-08-28;N00000001555;0;0;1.0;0;25.0;0.0;1.0;2;8;28;2024;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;4.0;8.0;0.2857142857142857;0.2857142857142857;0.38095238095238093;0.0;0.0;26.0;0.0;3.0;5.0;10.0;0.7142857142857143;0.5714285714285714;0.8571428571428571;1.0
2024-08-29;N00000001555;0;0;1.0;0;24.0;0.0;1.0;3;8;29;2024;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;8.0;0.14285714285714285;0.2857142857142857;0.38095238095238093;1.0;0.0;25.0;0.0;4.0;6.0;10.0;0.8571428571428571;0.6428571428571429;0.8571428571428571;1.0
2024-08-30;N00000001555;0;0;0.0;0;24.0;0.0;0.0;4;8;30;2024;0.0;1.0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;7.0;0.14285714285714285;0.21428571428571427;0.3333333333333333;1.0;0.0;24.0;0.0;4.0;7.0;11.0;0.7142857142857143;0.7142857142857143;0.9047619047619048;1.0
2024-08-31;N00000001555;0;1;0.0;0;24.0;0.0;0.0;5;8;31;2024;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;6.0;0.14285714285714285;0.21428571428571427;0.2857142857142857;0.0;0.0;24.0;0.0;3.0;7.0;10.0;0.42857142857142855;0.7142857142857143;0.8095238095238095;2.0
2024-09-01;N00000001555;0;1;2.0;0;22.0;0.0;1.0;6;9;1;2024;0.0;0.0;0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;3.0;5.0;0.14285714285714285;0.21428571428571427;0.23809523809523808;0.0;0.0;24.0;1.0;3.0;7.0;9.0;0.42857142857142855;0.7142857142857143;0.6666666666666666;2.0
2024-09-02;N00000001555;0;0;0.0;0;22.0;0.0;0.0;0;9;2;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2.0;5.0;0.14285714285714285;0.14285714285714285;0.23809523809523808;2.0;0.0;22.0;1.0;3.0;8.0;10.0;0.5714285714285714;0.8571428571428571;0.7619047619047619;2.0
2024-09-03;N00000001555;0;0;1.0;0;21.0;0.0;1.0;1;9;3;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;2.0;5.0;0.0;0.14285714285714285;0.23809523809523808;0.0;0.0;22.0;1.0;3.0;7.0;9.0;0.5714285714285714;0.7857142857142857;0.6190476190476191;2.0
2024-09-04;N00000001555;0;0;0.0;0;21.0;0.0;0.0;2;9;4;2024;1.0;0.0;0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2.0;4.0;0.0;0.14285714285714285;0.19047619047619047;1.0;0.0;21.0;1.0;4.0;7.0;9.0;0.7142857142857143;0.7142857142857143;0.6190476190476191;1.0
2024-09-05;N00000001555;0;0;0.0;0;21.0;0.0;0.0;3;9;5;2024;0.0;0.0;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;5.0;0.14285714285714285;0.14285714285714285;0.23809523809523808;0.0;0.0;21.0;0.0;3.0;7.0;9.0;0.5714285714285714;0.7142857142857143;0.6190476190476191;1.0
2024-09-06;N00000001555;0;0;3.0;0;18.0;0.0;2.0;4;9;6;2024;0.0;1.0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;4.0;0.14285714285714285;0.14285714285714285;0.19047619047619047;0.0;0.0;21.0;0.0;2.0;6.0;9.0;0.42857142857142855;0.5714285714285714;0.6190476190476191;1.0
2024-09-07;N00000001555;0;1;0.0;0;18.0;0.0;0.0;5;9;7;2024;1.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;4.0;0.14285714285714285;0.14285714285714285;0.19047619047619047;3.0;0.0;18.0;0.0;3.0;6.0;10.0;0.8571428571428571;0.6428571428571429;0.7619047619047619;0.0
2024-09-08;N00000001555;0;1;1.0;0;17.0;0.0;1.0;6;9;8;2024;0.0;0.0;0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;3.0;5.0;0.2857142857142857;0.21428571428571427;0.23809523809523808;0.0;0.0;18.0;0.0;3.0;6.0;10.0;0.8571428571428571;0.6428571428571429;0.7619047619047619;1.0
2024-09-09;N00000001555;0;0;0.0;0;17.0;0.0;0.0;0;9;9;2024;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;4.0;0.2857142857142857;0.21428571428571427;0.19047619047619047;1.0;0.0;17.0;0.0;3.0;6.0;11.0;0.7142857142857143;0.6428571428571429;0.8095238095238095;1.0
2024-09-10;N00000001555;0;0;0.0;0;17.0;0.0;0.0;1;9;10;2024;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;4.0;0.2857142857142857;0.14285714285714285;0.19047619047619047;0.0;0.0;17.0;0.0;3.0;6.0;10.0;0.7142857142857143;0.6428571428571429;0.7619047619047619;3.0
2024-09-11;N00000001555;0;0;0.0;0;17.0;0.0;0.0;2;9;11;2024;0.0;20.0;0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;4.0;0.2857142857142857;0.14285714285714285;0.19047619047619047;0.0;0.0;17.0;0.0;2.0;6.0;9.0;0.5714285714285714;0.6428571428571429;0.6666666666666666;4.0
2024-09-12;N00000001555;0;0;2.0;100;115.0;0.0;2.0;3;9;12;2024;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;3.0;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.0;0.0;17.0;0.0;2.0;5.0;9.0;0.5714285714285714;0.5714285714285714;0.6666666666666666;5.0
2024-09-13;N00000001555;0;0;2.0;740;853.0;0.0;2.0;4;9;13;2024;0.0;1.0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;3.0;0.14285714285714285;0.14285714285714285;0.14285714285714285;2.0;100.0;115.0;0.0;3.0;5.0;9.0;0.8571428571428571;0.6428571428571429;0.6666666666666666;5.0
2024-09-14;N00000001555;0;1;16.0;340;1177.0;0.0;11.0;5;9;14;2024;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;3.0;0.14285714285714285;0.14285714285714285;0.14285714285714285;2.0;740.0;853.0;0.0;3.0;6.0;9.0;0.7142857142857143;0.7857142857142857;0.6666666666666666;7.0
2024-09-15;N00000001555;0;1;27.0;200;1350.0;0.0;17.0;6;9;15;2024;1.0;0.0;0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;2.0;3.0;0.0;0.14285714285714285;0.14285714285714285;16.0;340.0;1177.0;1.0;4.0;7.0;10.0;3.0;1.9285714285714286;1.4285714285714286;6.0
2024-09-16;N00000001555;0;0;36.0;340;1654.0;0.0;24.0;0;9;16;2024;0.0;0.0;20;20.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;4.0;0.14285714285714285;0.21428571428571427;0.19047619047619047;27.0;200.0;1350.0;0.0;4.0;7.0;10.0;6.714285714285714;3.7142857142857144;2.6666666666666665;8.0
2024-09-17;N00000001555;0;0;35.0;60;1679.0;2.0;23.0;1;9;17;2024;2.0;0.0;0;18.0;0.0;20.0;20.0;20.0;20.0;1.0;3.0;3.0;0.14285714285714285;0.21428571428571427;0.14285714285714285;36.0;340.0;1654.0;20.0;5.0;8.0;11.0;11.857142857142858;6.285714285714286;4.380952380952381;6.0
2024-09-18;N00000001555;0;0;39.0;80;1720.0;1.0;31.0;2;9;18;2024;1.0;20.0;0;17.0;2.0;0.0;18.0;18.0;18.0;2.0;4.0;4.0;0.42857142857142855;0.35714285714285715;0.23809523809523808;35.0;60.0;1679.0;18.0;6.0;8.0;12.0;16.857142857142858;8.714285714285714;6.0476190476190474;5.0
2024-09-19;N00000001555;0;0;41.0;60;1739.0;1.0;24.0;3;9;19;2024;1.0;0.0;0;16.0;1.0;0.0;17.0;17.0;17.0;3.0;4.0;5.0;0.5714285714285714;0.35714285714285715;0.2857142857142857;39.0;80.0;1720.0;17.0;7.0;9.0;12.0;22.428571428571427;11.5;7.857142857142857;4.0
2024-09-20;N00000001555;0;0;51.0;100;1788.0;0.0;32.0;4;9;20;2024;0.0;0.0;0;16.0;1.0;0.0;16.0;16.0;16.0;4.0;5.0;6.0;0.7142857142857143;0.42857142857142855;0.3333333333333333;41.0;60.0;1739.0;16.0;7.0;10.0;12.0;28.0;14.428571428571429;9.761904761904763;4.0
2024-09-21;N00000001555;0;1;47.0;60;1801.0;1.0;29.0;5;9;21;2024;2.0;0.0;20;34.0;0.0;0.0;16.0;16.0;16.0;4.0;5.0;6.0;0.7142857142857143;0.42857142857142855;0.3333333333333333;51.0;100.0;1788.0;16.0;7.0;10.0;13.0;35.0;17.857142857142858;12.19047619047619;2.0
